"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2021-06-25","97.3","-1.03","6.43","Holmes, Clay",666185,605280,"walk","ball",,,,,12,"Dylan Carlson walks.","R","L","R","STL","PIT","B",,,3,2,2021,"-1.11","0.17","0.1","3.62",,,,1,6,"Bot",,,,,607732,,,5.571246683644077,-141.62063546580333,-2.4286032406578646,-16.13965434118524,30.726380331073806,-29.6096094750192,"3.48","1.65",,,,"97.4",2132,"6.2",633498,605280,607732,570481,624428,663647,621028,592325,668804,595943,"54.3",,,"0.7",1,0,0,,58,6,"Sinker",4,5,4,5,5,4,4,5,"Infield shift","Standard",217,"0.045","0.215"
"CU","2021-06-25","82.3","-0.86","6.56","Holmes, Clay",666185,605280,,"ball",,,,,11,"Dylan Carlson walks.","R","L","R","STL","PIT","B",,,2,2,2021,"0.47","-1.12","-1.12","4.53",,,,1,6,"Bot",,,,,607732,,,-1.4961211787817275,-119.78614694065011,4.060255587762431,4.820475763184813,22.88173806096117,-43.91926117944386,"3.6","1.66",,,,"82.1",2582,"6.1",633498,605280,607732,570481,624428,663647,621028,592325,668804,595943,"54.36",,,,,,,,58,5,"Curveball",4,5,4,5,5,4,4,5,"Infield shift","Standard",42,"0","0.071"
"SI","2021-06-25","96","-0.94","6.5","Holmes, Clay",666185,605280,,"foul",,,,,1,"Dylan Carlson walks.","R","L","R","STL","PIT","S",,,2,1,2021,"-0.89","0.36","-0.35","3.28",,,,1,6,"Bot",,,,,607732,,,3.566183911923259,-139.77479884301516,-3.7582932171357664,-12.441389308983592,30.54723786313068,-26.86093535520866,"3.47","1.59",113,"80.3",14,"95.7",2154,"6",633498,605280,607732,570481,624428,663647,621028,592325,668804,595943,"54.49",,,,,,,,58,4,"Sinker",4,5,4,5,5,4,4,5,"Infield shift","Standard",210,"0","-0.053"
"SI","2021-06-25","96.2","-0.92","6.53","Holmes, Clay",666185,605280,,"foul",,,,,5,"Dylan Carlson walks.","R","L","R","STL","PIT","S",,,2,0,2021,"-1.01","0.48","0.07","2.49",,,,1,6,"Bot",,,,,607732,,,4.890574199414152,-139.9000651441145,-6.174130798422639,-14.409144341408368,31.25471711510235,-24.726773582844345,"3.47","1.59",4,"65.6",-32,"95.7",2115,"6",633498,605280,607732,570481,624428,663647,621028,592325,668804,595943,"54.48",,,,,,,,58,3,"Sinker",4,5,4,5,5,4,4,5,"Infield shift","Standard",222,"0","-0.044"
"CU","2021-06-25","82.7","-0.86","6.5","Holmes, Clay",666185,605280,,"ball",,,,,14,"Dylan Carlson walks.","R","L","R","STL","PIT","B",,,1,0,2021,"0.27","-0.78","1.96","1.69",,,,1,6,"Bot",,,,,607732,,,5.897604110774118,-120.33578845070086,-2.9708970418589002,1.5209348843659993,22.74266828608232,-39.37132147879993,"3.58","1.67",,,,"82.6",2532,"6.2",633498,605280,607732,570481,624428,663647,621028,592325,668804,595943,"54.31",,,,,,,,58,2,"Curveball",4,5,4,5,5,4,4,5,"Infield shift","Standard",44,"0","0.05"
"SI","2021-06-25","96.4","-1.07","6.51","Holmes, Clay",666185,605280,,"ball",,,,,11,"Dylan Carlson walks.","R","L","R","STL","PIT","B",,,0,0,2021,"-1","0.13","-1.89","4.1",,,,1,6,"Bot",,,,,607732,,,0.08695417769140329,-140.48875975427833,-1.1615152324421114,-13.265296515847556,31.202776344512593,-30.404578230042805,"3.71","1.73",,,,"96.3",2119,"6.1",633498,605280,607732,570481,624428,663647,621028,592325,668804,595943,"54.41",,,,,,,,58,1,"Sinker",4,5,4,5,5,4,4,5,"Infield shift","Standard",218,"0","0.026"
"SI","2021-06-25","96.2","-0.9","6.48","Holmes, Clay",657557,605280,"field_out","hit_into_play",,,,,9,"Paul DeJong grounds out softly, catcher Jacob Stallings to first baseman Erik Gonzalez.","R","R","R","STL","PIT","X",2,"ground_ball",1,1,2021,"-1.23","0.22","0.62","1.9",,,,0,6,"Bot",124.37,201.75,,,607732,,,6.753915412510376,-139.75695894763948,-6.975952001564897,-17.62199923531026,32.22989723067638,-27.879856221391776,"3.37","1.53",0,"75.2",-74,"95.4",2093,"6",633498,605280,607732,570481,624428,663647,621028,592325,668804,595943,"54.54",0.274,0.251,"0",1,0,0,2,57,3,"Sinker",4,5,4,5,5,4,4,5,"Standard","Standard",225,"-0.04","-0.231"
"SI","2021-06-25","96.5","-0.83","6.5","Holmes, Clay",657557,605280,,"ball",,,,,14,"Paul DeJong grounds out softly, catcher Jacob Stallings to first baseman Erik Gonzalez.","R","R","R","STL","PIT","B",,,0,1,2021,"-1.22","0.33","1.29","2.38",,,,0,6,"Bot",,,,,607732,,,8.38971261935644,-140.16521612306613,-6.086081549675726,-18.022689194229528,32.57385872181122,-26.63685621218358,"3.58","1.65",,,,"96.1",2178,"6.2",633498,605280,607732,570481,624428,663647,621028,592325,668804,595943,"54.25",,,,,,,,57,2,"Sinker",4,5,4,5,5,4,4,5,"Standard","Standard",223,"0","0.027"
"SI","2021-06-25","96","-0.96","6.57","Holmes, Clay",657557,605280,,"called_strike",,,,,7,"Paul DeJong grounds out softly, catcher Jacob Stallings to first baseman Erik Gonzalez.","R","R","R","STL","PIT","S",,,0,0,2021,"-1.39","0.31","-0.47","1.9",,,,0,6,"Bot",,,,,607732,,,4.414355549312586,-139.522193572429,-7.353852290600605,-19.15233382312631,34.683300352816,-26.603396779858887,"3.6","1.53",,,,"95.1",2172,"6.1",633498,605280,607732,570481,624428,663647,621028,592325,668804,595943,"54.43",,,,,,,,57,1,"Sinker",4,5,4,5,5,4,4,5,"Standard","Standard",224,"0","-0.038"
"SI","2021-06-24","95.4","-1.45","5.95","Trivino, Lou",624431,642152,"field_out","hit_into_play",,,,,11,"Jose Trevino flies out to left fielder Tony Kemp.","R","R","R","TEX","OAK","X",7,"fly_ball",0,0,2021,"-1.16","0.73","-1.43","3.03",,,669256,2,9,"Bot",73.63,86.82,,,605244,,,2.6783180294093816,-139.03375770248314,-3.742790663508006,-15.690229774283194,29.566818856198328,-22.12840426114556,"3.32","1.51",306,"79.6",34,"96",1928,"6.4",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"54.07",0.051,0.058,"0",1,0,0,3,76,1,"Sinker",1,5,1,5,5,1,1,5,"Standard","Strategic",216,"-0.004","-0.227"
"FC","2021-06-24","92.3","-1.39","6.07","Trivino, Lou",628451,642152,"field_out","hit_into_play",,,,,12,"Andy Ibanez flies out to left fielder Tony Kemp.","R","R","R","TEX","OAK","X",7,"fly_ball",2,2,2021,"0.08","0.57","0.51","3.49",,,669256,1,9,"Bot",92.79,44.18,,,605244,,,4.68637532534441,-134.33954152397416,-1.9896197436648309,-0.02400522346747551,28.480003803108517,-25.051854663789296,"3.32","1.51",391,"96.5",28,"92.6",2302,"6.4",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"54.12",0.354,0.574,"0",1,0,0,5,75,7,"Cutter",1,5,1,5,5,1,1,5,"Standard","Standard",187,"-0.012","-0.266"
"SI","2021-06-24","97","-1.37","5.9","Trivino, Lou",628451,642152,,"foul",,,,,7,"Andy Ibanez flies out to left fielder Tony Kemp.","R","R","R","TEX","OAK","S",,,2,2,2021,"-1.28","0.81","-0.77","2.03",,,669256,1,9,"Bot",,,,,605244,,,4.579586208827107,-141.07433489847722,-6.678834009248701,-18.151591899419905,32.54828767631575,-19.98067575177898,"3.32","1.51",3,"74.9",-35,"97.5",1977,"6.6",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"53.86",,,,,,,,75,6,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",218,"0","0"
"FC","2021-06-24","93","-1.39","6.05","Trivino, Lou",628451,642152,,"foul",,,,,6,"Andy Ibanez flies out to left fielder Tony Kemp.","R","R","R","TEX","OAK","S",,,2,2,2021,"-0.28","0.78","0.69","2.67",,,669256,1,9,"Bot",,,,,605244,,,5.988412258185206,-135.38220594737425,-4.67240100770017,-4.717901417074189,26.98700122684518,-21.745766117709223,"3.32","1.51",2,"70.1",-49,"93.6",2332,"6.4",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"54.06",,,,,,,,75,5,"Cutter",1,5,1,5,5,1,1,5,"Standard","Strategic",199,"0","0"
"SI","2021-06-24","97.1","-1.41","5.89","Trivino, Lou",628451,642152,,"foul",,,,,7,"Andy Ibanez flies out to left fielder Tony Kemp.","R","R","R","TEX","OAK","S",,,2,1,2021,"-1.27","0.96","-0.34","1.64",,,669256,1,9,"Bot",,,,,605244,,,5.814684485874619,-141.21189537517165,-8.10444797690146,-18.353664779958994,31.328056146001593,-17.6872802729094,"3.32","1.51",,,,"97.8",2044,"6.7",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"53.84",,,,,,,,75,4,"Sinker",1,5,1,5,5,1,1,5,"Standard","Strategic",216,"0","-0.098"
"FC","2021-06-24","92.1","-1.43","6.05","Trivino, Lou",628451,642152,,"ball",,,,,12,"Andy Ibanez flies out to left fielder Tony Kemp.","R","R","R","TEX","OAK","B",,,1,1,2021,"0.05","0.58","1.44","2.62",,,669256,1,9,"Bot",,,,,605244,,,7.196184665731964,-134.02373763939494,-4.154530497430755,-0.9176111404132494,28.165996852715395,-24.472801253682327,"3.12","1.57",,,,"92.6",2292,"6.5",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"53.99",,,,,,,,75,3,"Cutter",1,5,1,5,5,1,1,5,"Standard","Strategic",195,"0","0.061"
"SI","2021-06-24","96.4","-1.42","5.9","Trivino, Lou",628451,642152,,"ball",,,,,13,"Andy Ibanez flies out to left fielder Tony Kemp.","R","R","R","TEX","OAK","B",,,0,1,2021,"-1.34","0.91","-0.51","1.23",,,669256,1,9,"Bot",,,,,605244,,,5.4832115240536154,-140.16243027957344,-8.971621567606528,-18.861385297879423,30.58293454052249,-18.371152937721497,"3.1","1.47",,,,"97.2",2047,"6.7",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"53.79",,,,,,,,75,2,"Sinker",1,5,1,5,5,1,1,5,"Standard","Strategic",217,"0","0.045"
"SI","2021-06-24","97.4","-1.4","5.95","Trivino, Lou",628451,642152,,"called_strike",,,,,6,"Andy Ibanez flies out to left fielder Tony Kemp.","R","R","R","TEX","OAK","S",,,0,0,2021,"-1.31","0.77","0.66","1.99",,,669256,1,9,"Bot",,,,,605244,,,8.616759392664733,-141.45509424072745,-6.944665752818849,-19.591721915284488,30.83064442371778,-20.44330995621935,"3.11","1.47",,,,"98.1",2047,"6.7",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"53.79",,,,,,,,75,1,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",215,"0","-0.049"
"SI","2021-06-24","96.5","-1.45","5.91","Trivino, Lou",669256,642152,"force_out","hit_into_play",,,,,8,"Nick Solak grounds into a force out, second baseman Jed Lowrie to shortstop Elvis Andrus.   Willie Calhoun out at 2nd.    Nick Solak to 1st.","R","R","R","TEX","OAK","X",4,"ground_ball",2,2,2021,"-1.37","0.97","-0.25","1.88",,,641432,0,9,"Bot",145.81,146.22,,,605244,,,6.315519633848789,-140.22329452445754,-7.40338784080472,-19.458098787488908,31.17334307633017,-17.83499703887893,"3.32","1.51",49,"92.5",1,"96.9",2003,"6.6",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"53.94",0.34,0.306,"0",1,0,0,2,74,5,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",220,"-0.02","-0.486"
"SI","2021-06-24","96.5","-1.5","5.9","Trivino, Lou",669256,642152,,"foul",,,,,7,"Nick Solak grounds into a force out, second baseman Jed Lowrie to shortstop Elvis Andrus.   Willie Calhoun out at 2nd.    Nick Solak to 1st.","R","R","R","TEX","OAK","S",,,2,1,2021,"-1.47","0.97","-0.63","1.79",,,641432,0,9,"Bot",,,,,605244,,,5.688014233338465,-140.26832115235547,-7.577959272415763,-20.6869808768036,32.66162698795322,-17.795130159222442,"3.32","1.51",174,"66.6",45,"96.7",2135,"6.5",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"53.99",,,,,,,,74,4,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",219,"0","-0.113"
"SI","2021-06-24","97.1","-1.52","5.9","Trivino, Lou",669256,642152,,"called_strike",,,,,4,"Nick Solak grounds into a force out, second baseman Jed Lowrie to shortstop Elvis Andrus.   Willie Calhoun out at 2nd.    Nick Solak to 1st.","R","R","R","TEX","OAK","S",,,2,0,2021,"-1.15","1.09","-0.48","2.12",,,641432,0,9,"Bot",,,,,605244,,,5.427111308468701,-141.1899193818504,-7.108467862909438,-16.656023962556862,32.23462164359252,-16.12540295714121,"2.92","1.39",,,,"97.4",2128,"6.5",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"53.97",,,,,,,,74,3,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",218,"0","-0.107"
"SI","2021-06-24","96.4","-1.43","5.94","Trivino, Lou",669256,642152,,"ball",,,,,9,"Nick Solak grounds into a force out, second baseman Jed Lowrie to shortstop Elvis Andrus.   Willie Calhoun out at 2nd.    Nick Solak to 1st.","R","R","R","TEX","OAK","B",,,1,0,2021,"-1.56","0.93","0.49","1.62",,,641432,0,9,"Bot",,,,,605244,,,8.657158687365692,-139.9500226560115,-8.005492205772361,-22.425995574224736,32.39234068487126,-18.29018549346437,"3.12","1.51",,,,"96.5",2066,"6.5",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"53.95",,,,,,,,74,2,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",218,"0","0.11"
"SI","2021-06-24","97.3","-1.57","5.9","Trivino, Lou",669256,642152,,"ball",,,,,13,"Nick Solak grounds into a force out, second baseman Jed Lowrie to shortstop Elvis Andrus.   Willie Calhoun out at 2nd.    Nick Solak to 1st.","R","R","R","TEX","OAK","B",,,0,0,2021,"-1.58","0.89","-1.18","0.93",,,641432,0,9,"Bot",,,,,605244,,,4.692111124515983,-141.37544929572698,-9.841647201018704,-22.246262596803412,32.9729420451266,-18.17494091758409,"2.85","1.32",,,,"97.6",2091,"6.6",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"53.9",,,,,,,,74,1,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",226,"0","0.057"
"CH","2021-06-24","89.1","-1.45","5.94","Trivino, Lou",641432,642152,"single","hit_into_play",,,,,8,"Willie Calhoun singles on a sharp ground ball to right fielder Chad Pinder.","R","L","R","TEX","OAK","X",9,"ground_ball",0,1,2021,"-1.22","0.02","0.23","1.96",,,,0,9,"Bot",183.99,120.16,,,605244,,,6.717960814122712,-129.62360541057464,-3.8115979660192547,-15.148781687326293,26.95628326354064,-31.385581956757484,"3.26","1.48",26,"106.3",-3,"89.5",1703,"6.5",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"53.97",0.411,0.37,"0.9",1,1,0,4,73,2,"Changeup",1,5,1,5,5,1,1,5,"Standard","Standard",253,"0.02","0.442"
"SI","2021-06-24","96.4","-1.52","5.93","Trivino, Lou",641432,642152,,"called_strike",,,,,8,"Willie Calhoun singles on a sharp ground ball to right fielder Chad Pinder.","R","L","R","TEX","OAK","S",,,0,0,2021,"-1.27","0.85","-0.24","1.48",,,,0,9,"Bot",,,,,605244,,,6.2988974865383005,-140.14217413301395,-8.218105284819778,-18.189493469831763,30.870008274272216,-19.258568184621133,"3.26","1.46",,,,"96.7",1998,"6.5",633503,642152,605244,621566,476704,656305,462101,643393,621450,640461,"54.04",,,,,,,,73,1,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",219,"0","-0.038"
"SL","2021-06-23","86.5","-0.81","6.42","Holmes, Clay",547989,605280,"field_out","hit_into_play",,,,,14,"Jose Abreu flies out to right fielder Gregory Polanco in foul territory.","R","R","R","PIT","CWS","X",9,"fly_ball",1,2,2021,"0.27","-0.28","1.01","1.59",,,660162,2,9,"Top",193.75,143.39,,,605421,,,3.774594083280146,-125.89493759946035,-4.7139027706906695,2.1248581711035412,24.725866600114585,-34.45384077288188,"3.49","1.6",217,"75.6",45,"86",2537,"5.9",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.62",0.109,0.115,"0",1,0,0,3,74,7,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",58,"0.017","-0.156"
"SL","2021-06-23","87.4","-0.93","6.4","Holmes, Clay",547989,605280,,"foul",,,,,8,"Jose Abreu flies out to right fielder Gregory Polanco in foul territory.","R","R","R","PIT","CWS","S",,,1,2,2021,"0.18","-0.3","0.26","1.72",,,660162,2,9,"Top",,,,,605421,,,2.4514752998804763,-127.39884379271648,-4.555212048039871,1.5796006457173002,23.355208190083676,-34.806835968372575,"3.49","1.6",43,"83.1",1,"87.1",2481,"5.8",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.72",,,,,,,,74,6,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",46,"0","0"
"SI","2021-06-23","95.2","-0.75","6.37","Holmes, Clay",547989,605280,,"foul",,,,,11,"Jose Abreu flies out to right fielder Gregory Polanco in foul territory.","R","R","R","PIT","CWS","S",,,1,2,2021,"-1.03","0.22","-0.96","2.67",,,660162,2,9,"Top",,,,,605421,,,1.7529633305670775,-138.5843751013746,-4.531213459042671,-13.690511635487267,30.55372905822018,-28.533543888116878,"3.49","1.6",3,"102.6",-40,"94.6",2063,"5.9",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.62",,,,,,,,74,5,"Sinker",3,4,4,3,4,3,4,3,"Standard","Standard",220,"0","0"
"SL","2021-06-23","88.5","-0.77","6.41","Holmes, Clay",547989,605280,,"ball",,,,,14,"Jose Abreu flies out to right fielder Gregory Polanco in foul territory.","R","R","R","PIT","CWS","B",,,0,2,2021,"0.16","-0.08","1.68","1.16",,,660162,2,9,"Top",,,,,605421,,,5.607660527827663,-128.8384946549061,-6.606509099109175,0.7635591355953371,23.824835120105405,-31.987182068525854,"3.42","1.54",,,,"88.3",2498,"5.9",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.62",,,,,,,,74,4,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",40,"0","0.017"
"SI","2021-06-23","97.6","-0.86","6.33","Holmes, Clay",547989,605280,,"foul",,,,,1,"Jose Abreu flies out to right fielder Gregory Polanco in foul territory.","R","R","R","PIT","CWS","S",,,0,2,2021,"-0.98","0.63","-0.71","3.55",,,660162,2,9,"Top",,,,,605421,,,2.6366156753795784,-142.19379847903443,-3.476036366472539,-13.917160523172086,29.82036611299705,-23.081640307616997,"3.49","1.6",116,"82.9",7,"97.4",2233,"5.9",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.58",,,,,,,,74,3,"Sinker",3,4,4,3,4,3,4,3,"Standard","Standard",216,"0","0"
"SI","2021-06-23","96.4","-0.75","6.34","Holmes, Clay",547989,605280,,"swinging_strike",,,,,13,"Jose Abreu flies out to right fielder Gregory Polanco in foul territory.","R","R","R","PIT","CWS","S",,,0,1,2021,"-1.31","0.24","-0.13","1.37",,,660162,2,9,"Top",,,,,605421,,,4.621663183631342,-140.20595708350479,-8.115282925433494,-18.379995694498465,32.31127484000921,-27.347772764513827,"3.49","1.6",,,,"95.7",2215,"6",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.52",,,,,,,,74,2,"Sinker",3,4,4,3,4,3,4,3,"Standard","Standard",223,"0","-0.047"
"SI","2021-06-23","94.6","-0.82","6.34","Holmes, Clay",547989,605280,,"called_strike",,,,,3,"Jose Abreu flies out to right fielder Gregory Polanco in foul territory.","R","R","R","PIT","CWS","S",,,0,0,2021,"-0.85","0.54","0.64","3.32",,,660162,2,9,"Top",,,,,605421,,,5.653005099722283,-137.8287730960632,-3.458508037788597,-11.985037585531334,27.012596232572076,-24.72773738285346,"3.4","1.56",,,,"94.5",2240,"5.9",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.62",,,,,,,,74,1,"Sinker",3,4,4,3,4,3,4,3,"Standard","Standard",212,"0","-0.042"
"CU","2021-06-23","82.3","-0.78","6.39","Holmes, Clay",660162,605280,"walk","ball",,,,,14,"Yoan Moncada walks.","R","L","R","PIT","CWS","B",,,3,2,2021,"0.68","-1.04","0.27","1.16",,,,2,9,"Top",,,,,605421,,,1.0490249699665415,-119.89327709296842,-3.3580803666844314,6.417674338934717,21.63219586187705,-41.87128782948578,"3.21","1.5",,,,"81.8",2725,"5.7",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.75",,,"0.7",1,0,0,,73,6,"Curveball",3,4,4,3,4,3,4,3,"Infield shift","Standard",38,"-0.009","0.093"
"CU","2021-06-23","81.9","-0.93","6.41","Holmes, Clay",660162,605280,,"ball",,,,,11,"Yoan Moncada walks.","R","L","R","PIT","CWS","B",,,2,2,2021,"0.68","-1.15","-1.63","3.88",,,,2,9,"Top",,,,,605421,,,-2.865978605159803,-119.2178785327815,3.001236502150391,7.052014182049995,22.479692787203057,-43.93768771371169,"3.19","1.38",,,,"81.4",2749,"5.9",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.64",,,,,,,,73,5,"Curveball",3,4,4,3,4,3,4,3,"Infield shift","Standard",38,"0","0.043"
"SI","2021-06-23","96.7","-0.92","6.32","Holmes, Clay",660162,605280,,"foul",,,,,8,"Yoan Moncada walks.","R","L","R","PIT","CWS","S",,,2,1,2021,"-1.1","0.27","-0.09","1.87",,,,2,9,"Top",,,,,605421,,,4.6803046588993835,-140.67942483475431,-6.912134152444893,-15.73307726387918,28.991016887746692,-27.315621770843357,"3.47","1.59",2,"76.2",-42,"96.5",2130,"6",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.53",,,,,,,,73,4,"Sinker",3,4,4,3,4,3,4,3,"Infield shift","Standard",222,"0","-0.028"
"CU","2021-06-23","83.8","-0.91","6.4","Holmes, Clay",660162,605280,,"ball",,,,,14,"Yoan Moncada walks.","R","L","R","PIT","CWS","B",,,1,1,2021,"0.37","-0.82","1.17","0.87",,,,2,9,"Top",,,,,605421,,,4.054642356209574,-122.14059448640643,-4.811827751778193,3.0222807290528513,21.050752619014812,-39.855656982417464,"3.1","1.42",,,,"83.7",2546,"5.8",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.68",,,,,,,,73,3,"Curveball",3,4,4,3,4,3,4,3,"Infield shift","Standard",34,"0","0.02"
"SI","2021-06-23","96.6","-0.91","6.26","Holmes, Clay",660162,605280,,"ball",,,,,14,"Yoan Moncada walks.","R","L","R","PIT","CWS","B",,,0,1,2021,"-1.1","0.25","0.21","0.66",,,,2,9,"Top",,,,,605421,,,5.445737333669193,-140.49869065315306,-9.912806603823306,-15.844195609785197,28.287709623891327,-26.969617632874225,"3.28","1.44",,,,"96.4",2180,"6",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.53",,,,,,,,73,2,"Sinker",3,4,4,3,4,3,4,3,"Infield shift","Standard",224,"0","0.014"
"SI","2021-06-23","95.8","-0.89","6.39","Holmes, Clay",660162,605280,,"foul",,,,,1,"Yoan Moncada walks.","R","L","R","PIT","CWS","S",,,0,0,2021,"-0.72","0.6","-0.36","2.99",,,,2,9,"Top",,,,,605421,,,3.002312162099947,-139.56996013433178,-4.752284123072414,-10.033346814423076,28.107553834803177,-23.512000613941957,"3.47","1.59",254,"81.1",32,"95.5",2013,"5.8",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.66",,,,,,,,73,1,"Sinker",3,4,4,3,4,3,4,3,"Infield shift","Standard",221,"0","-0.018"
"SI","2021-06-23","93.9","-0.79","6.35","Holmes, Clay",641313,605280,"field_out","hit_into_play",,,,,14,"Tim Anderson grounds out, second baseman Kevin Newman to first baseman Colin Moran.","R","R","R","PIT","CWS","X",4,"ground_ball",1,2,2021,"-0.73","0.22","0.86","1.42",,,,1,9,"Top",155.83,155.98,,,605421,,,5.85783163486624,-136.73858684873673,-7.6109820332705,-10.392182195924192,24.818055119245635,-28.10719186425137,"3.41","1.56",3,"94.8",-20,"94.1",1980,"6",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.5",0.114,0.108,"0",1,0,0,2,72,4,"Sinker",3,4,4,3,4,3,4,3,"Standard","Strategic",229,"0.012","-0.114"
"SI","2021-06-23","92.9","-0.9","6.4","Holmes, Clay",641313,605280,,"foul_tip",,,,,11,"Tim Anderson grounds out, second baseman Kevin Newman to first baseman Colin Moran.","R","R","R","PIT","CWS","S",,,1,1,2021,"-1.1","0.41","-1.36","2.86",,,,1,9,"Top",,,,,605421,,,1.2290091476228822,-135.41735142868592,-4.240524734951991,-13.87262337317344,26.477441935126393,-26.49335155768215,"3.41","1.56",,,,"92.7",2122,"5.8",633569,605280,605421,592567,621028,663647,570481,624428,668804,570256,"54.67",,,,,,,,72,3,"Sinker",3,4,4,3,4,3,4,3,"Standard","Strategic",218,"0","-0.043"
