"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-06-18","83.3","-1.02","6.33","Holmes, Clay",656305,605280,,"ball",,,,,14,"Matt Chapman lines out to third baseman DJ LeMahieu.","R","R","R","TOR","NYY","B",,,0,1,2022,"1.72","-0.33","1.17","2.29",,,,2,9,"Bot",,,,,624431,,,1.6380680482521852,-121.08373890902972,-1.9839945513454396,16.212144835696638,29.81097826161251,-35.183755925557826,"3.5","1.69",,,,"82.1",2651,"6.1",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.35",,,,,,,,72,2,"Slider",0,4,0,4,4,0,0,4,"Strategic","Standard",40,"0","0.011"
"SL","2022-06-18","83.2","-1.14","6.25","Holmes, Clay",656305,605280,,"called_strike",,,,,2,"Matt Chapman lines out to third baseman DJ LeMahieu.","R","R","R","TOR","NYY","S",,,0,0,2022,"1.19","-0.46","-0.23","3.4",,,,2,9,"Bot",,,,,624431,,,-0.2368052922732135,-121.06723648347815,0.8932376234379522,11.6685666067988,26.848906715174838,-37.10252590264617,"3.44","1.67",,,,"82.1",2555,"5.9",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.61",,,,,,,,72,1,"Slider",0,4,0,4,4,0,0,4,"Standard","Standard",52,"0","-0.017"
"SI","2022-06-18","96.2","-1","6.36","Holmes, Clay",606132,605280,"field_out","hit_into_play",,,,,7,"Raimel Tapia grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","L","R","TOR","NYY","X",4,"ground_ball",1,1,2022,"-1.59","0.47","-0.41","1.63",,,,1,9,"Bot",152,135.67,,,624431,,,5.159392198530087,-139.6994081485185,-7.92028062972105,-21.89186423476261,35.4894921901917,-24.33098155287475,"3.55","1.72",4,"106.7",-23,"95.5",2184,"6.3",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.2",0.166,0.149,"0",1,0,0,2,71,3,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",228,"-0.005","-0.148"
"SI","2022-06-18","96.3","-0.94","6.29","Holmes, Clay",606132,605280,,"foul",,,,,4,"Raimel Tapia grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","L","R","TOR","NYY","S",,,1,0,2022,"-1.61","0.37","-0.69","2.72",,,,1,9,"Bot",,,,,624431,,,4.3436244811017835,-139.93684845720415,-4.536538975123861,-21.99157613688244,41.16930569632014,-26.385465728223576,"3.55","1.72",1,"70.2",-67,"94.9",2136,"6.3",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.24",,,,,,,,71,2,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",226,"0","-0.031"
"SI","2022-06-18","97","-0.97","6.3","Holmes, Clay",606132,605280,,"ball",,,,,14,"Raimel Tapia grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","L","R","TOR","NYY","B",,,0,0,2022,"-1.6","0.45","0.4","0.82",,,,1,9,"Bot",,,,,624431,,,7.302408120042494,-140.5199631888426,-9.934751173723322,-22.889361546725873,39.596506015086064,-23.68634033070259,"3.68","1.76",,,,"95.5",2261,"6.2",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.26",,,,,,,,71,1,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",230,"0","0.023"
"SL","2022-06-18","84.7","-1.07","6.3","Holmes, Clay",606192,605280,"strikeout","swinging_strike",,,,,14,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","NYY","S",2,,1,2,2022,"1.68","-0.41","0.96","2.08",,,,0,9,"Bot",,,,,624431,,,1.3642374336935634,-123.11740724346402,-2.475196077882204,16.314282290723515,32.01507286794885,-35.915847162731225,"3.41","1.57",,,,"83.2",2744,"6.1",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.41",,,"0",1,0,0,,70,4,"Slider",0,4,0,4,4,0,0,4,"Standard","Standard",46,"-0.01","-0.158"
"SI","2022-06-18","95.6","-1.03","6.37","Holmes, Clay",606192,605280,,"swinging_strike",,,,,13,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","NYY","S",,,1,1,2022,"-1.74","0.43","-1.33","1.51",,,,0,9,"Bot",,,,,624431,,,3.11692456737523,-138.9087701587221,-8.019543261165664,-23.05459979336853,36.37992951200308,-24.7861021206259,"3.41","1.57",,,,"94.5",2160,"6.1",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.36",,,,,,,,70,3,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",229,"0","-0.054"
"SL","2022-06-18","84","-1.18","6.16","Holmes, Clay",606192,605280,,"ball",,,,,14,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","NYY","B",,,0,1,2022,"1.35","0.03","1.12","0.32",,,,0,9,"Bot",,,,,624431,,,2.641004315464967,-122.18357609240326,-7.094580420060701,12.839687107349457,26.128177085901367,-30.556233458022987,"3.52","1.67",,,,"83.3",2595,"6",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.45",,,,,,,,70,2,"Slider",0,4,0,4,4,0,0,4,"Standard","Standard",50,"0","0.025"
"SI","2022-06-18","95.1","-1.13","6.38","Holmes, Clay",606192,605280,,"called_strike",,,,,7,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","NYY","S",,,0,0,2022,"-1.77","0.15","-0.3","2.05",,,,0,9,"Bot",,,,,624431,,,6.114462712726693,-138.1360310802222,-5.905102022039593,-23.945564693341357,36.57971923269073,-28.922461122623645,"3.41","1.67",,,,"93.7",2157,"6",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.49",,,,,,,,70,1,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",233,"0","-0.034"
"SI","2022-06-18","97","-0.98","6.35","Holmes, Clay",672386,605280,"field_out","hit_into_play",,,,,4,"Alejandro Kirk grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","X",5,"ground_ball",2,1,2022,"-1.85","0.52","-0.81","2.12",,,543807,2,8,"Bot",93.01,161.28,,,624431,,,4.676406401110152,-140.94784584862754,-6.828529525800992,-25.61053293384345,38.34606178600022,-23.725494704638095,"3.15","1.48",6,"96.8",-20,"95.7",2139,"6.1",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.44",0.114,0.103,"0",1,0,0,2,66,4,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",228,"-0.01","-0.238"
"SI","2022-06-18","97.4","-0.97","6.41","Holmes, Clay",672386,605280,,"ball",,,,,11,"Alejandro Kirk grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","B",,,1,1,2022,"-1.61","0.7","-1.37","2.62",,,543807,2,8,"Bot",,,,,624431,,,2.591407708429757,-141.66715762097684,-6.118298411732673,-22.104684403711435,37.55585867505444,-21.538644589854893,"3.22","1.53",,,,"96.2",2149,"6",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.48",,,,,,,,66,3,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",223,"0","0.029"
"SI","2022-06-18","96.4","-0.99","6.31","Holmes, Clay",672386,605280,,"swinging_strike",,,,,13,"Alejandro Kirk grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","S",,,1,0,2022,"-1.67","0.39","-1.28","1.8",,,543807,2,8,"Bot",,,,,624431,,,3.03070462240613,-140.02286898804337,-7.117996380585158,-22.438880804876973,38.721188035181136,-25.349499219135044,"3.15","1.48",,,,"95.1",2088,"6.2",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.34",,,,,,,,66,2,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",230,"0","-0.041"
"SI","2022-06-18","96.3","-1.16","6.3","Holmes, Clay",672386,605280,,"ball",,,,,13,"Alejandro Kirk grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","B",,,0,0,2022,"-1.75","0.5","-1.88","1.75",,,543807,2,8,"Bot",,,,,624431,,,2.048564803868311,-139.93625316568728,-7.469674390905342,-23.201503503436104,37.33171997615286,-23.94868402781225,"3.22","1.53",,,,"95",2172,"6",661748,605280,624431,519203,650402,518934,643396,608336,543305,503556,"54.45",,,,,,,,66,1,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",230,"0","0.032"
"FF","2022-06-17","95.8","-1.75","5.99","Trivino, Lou",641531,642152,"field_out","hit_into_play",,,,,13,"Hunter Dozier grounds out, shortstop Elvis Andrus to first baseman Seth Brown.","R","R","R","OAK","KC","X",6,"ground_ball",0,0,2022,"-0.82","1.16","-1.01","2.32",,,669004,2,9,"Top",91.32,151.14,,,669221,,,3.821408053903367,-139.40424532625738,-6.75297152802206,-11.536089446386828,31.078491866677386,-15.709493575827585,"3.39","1.65",73,"87.2",4,"96.3",1992,"6.6",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"53.92",0.354,0.319,"0",1,0,0,2,74,1,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Standard","Standard",228,"0.001","-0.218"
"FF","2022-06-17","96.4","-1.86","5.9","Trivino, Lou",669004,642152,"walk","ball",,,,,14,"MJ Melendez walks.","R","L","R","OAK","KC","B",,,3,1,2022,"-1.06","0.93","0.64","0.58",,,,2,9,"Top",,,,,669221,,,9.090742529009487,-139.8799057579853,-10.769370165866803,-15.804515685327694,28.15095091578756,-17.7785859025131,"3.36","1.62",,,,"97.3",2017,"6.7",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"53.81",,,"0.7",1,0,0,,73,5,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Infield shift","Standard",228,"0","0.065"
"FF","2022-06-17","95.2","-1.8","5.95","Trivino, Lou",669004,642152,,"foul",,,,,7,"MJ Melendez walks.","R","L","R","OAK","KC","S",,,3,0,2022,"-0.96","1.08","-0.31","1.95",,,,2,9,"Top",,,,,669221,,,6.093049526924033,-138.34961558735677,-7.266970053310906,-13.666204647108453,31.70425562144436,-16.80565183358743,"3.38","1.61",213,"77.3",54,"95.4",1873,"6.6",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"53.93",,,,,,,,73,4,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Infield shift","Standard",231,"0","-0.026"
"SI","2022-06-17","94.6","-1.88","5.89","Trivino, Lou",669004,642152,,"ball",,,,,13,"MJ Melendez walks.","R","L","R","OAK","KC","B",,,2,0,2022,"-1.56","0.46","-1.36","1.27",,,,2,9,"Top",,,,,669221,,,4.83211607055296,-137.6602107700697,-7.438929245732787,-20.917746455774896,28.429308623222717,-24.948235506314585,"3.3","1.62",,,,"95",1903,"6.4",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"54.15",,,,,,,,73,3,"Sinker",1,5,5,1,5,1,5,1,"Infield shift","Standard",227,"0","0.042"
"CH","2022-06-17","86.9","-1.91","5.91","Trivino, Lou",669004,642152,,"ball",,,,,11,"MJ Melendez walks.","R","L","R","OAK","KC","B",,,1,0,2022,"-1.21","-0.33","-1.58","2.65",,,,2,9,"Top",,,,,669221,,,3.273694738205891,-126.53401324760418,-0.9846002334191764,-13.725812889020306,24.987243950005972,-35.72693507677077,"3.32","1.62",,,,"86.9",1472,"6.2",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"54.32",,,,,,,,73,2,"Changeup",1,5,5,1,5,1,5,1,"Infield shift","Standard",273,"0","0.023"
"SI","2022-06-17","94.8","-1.79","5.99","Trivino, Lou",669004,642152,,"ball",,,,,11,"MJ Melendez walks.","R","L","R","OAK","KC","B",,,0,0,2022,"-1.18","0.7","-1.21","2.69",,,,2,9,"Top",,,,,669221,,,4.161305908130124,-138.03067388147971,-4.5891320858915385,-16.03501665291825,27.001779720497733,-22.434320883143933,"3.34","1.62",,,,"95.6",2011,"6.4",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"54.05",,,,,,,,73,1,"Sinker",1,5,5,1,5,1,5,1,"Infield shift","Standard",220,"0","0.015"
"SL","2022-06-17","81.2","-1.67","6.04","Trivino, Lou",521692,642152,"strikeout","swinging_strike",,,,,14,"Salvador Perez strikes out swinging.","R","R","R","OAK","KC","S",2,,1,2,2022,"0.95","-0.29","0.78","0.82",,,,1,9,"Top",,,,,669221,,,3.6729166022651367,-118.285950785802,-4.588594357435061,8.3169837314064,21.72326894729991,-34.21967644199269,"3.59","1.68",,,,"81.7",2396,"6.5",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"54.01",,,"0",1,0,0,,72,4,"Slider",1,5,5,1,5,1,5,1,"Infield shift","Standard",55,"0.001","-0.112"
"SL","2022-06-17","82.3","-1.72","6","Trivino, Lou",521692,642152,,"ball",,,,,14,"Salvador Perez strikes out swinging.","R","R","R","OAK","KC","B",,,0,2,2022,"1.51","0.01","1.49","1.27",,,,1,9,"Top",,,,,669221,,,4.361464759113836,-119.77522289292627,-4.208762734432234,13.629856297677621,23.849430051566745,-31.4345684487779,"3.46","1.69",,,,"82.4",2483,"6.4",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"54.1",,,,,,,,72,3,"Slider",1,5,5,1,5,1,5,1,"Infield shift","Standard",64,"0","0.011"
"SL","2022-06-17","82.4","-1.81","6.01","Trivino, Lou",521692,642152,,"foul",,,,,9,"Salvador Perez strikes out swinging.","R","R","R","OAK","KC","S",,,0,1,2022,"0.96","0.03","0.29","2.02",,,,1,9,"Top",,,,,669221,,,2.925395413915524,-120.00428912070306,-2.6161149093597897,8.66239918094507,23.366685383013404,-31.552972067466968,"3.59","1.68",162,"82",66,"82.4",2570,"6.3",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"54.21",,,,,,,,72,2,"Slider",1,5,5,1,5,1,5,1,"Infield shift","Standard",61,"0","-0.031"
"SI","2022-06-17","96.4","-1.72","5.99","Trivino, Lou",521692,642152,,"foul",,,,,13,"Salvador Perez strikes out swinging.","R","R","R","OAK","KC","S",,,0,0,2022,"-1.42","0.76","-0.21","1.31",,,,1,9,"Top",,,,,669221,,,7.2484941734011485,-140.06588577300863,-8.652500417192638,-20.32273817780097,28.26853787720366,-20.48046678529101,"3.59","1.68",3,"95.8",-26,"97",2105,"6.5",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"54.04",,,,,,,,72,1,"Sinker",1,5,5,1,5,1,5,1,"Infield shift","Standard",227,"0","-0.024"
"SL","2022-06-17","83.5","-1.76","5.94","Trivino, Lou",677951,642152,"strikeout","swinging_strike",,,,,14,"Bobby Witt Jr.  strikes out swinging, catcher Sean Murphy to first baseman Seth Brown.","R","R","R","OAK","KC","S",2,,0,2,2022,"1.48","0.03","3.5","0.99",,,,0,9,"Top",,,,,669221,,,9.186739378705031,-121.24539561504798,-5.001365963850704,12.730540584453353,24.045794502247432,-31.072360978427206,"3.48","1.65",,,,"83.4",2432,"6.4",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"54.12",,,"0",1,0,0,,71,3,"Slider",1,5,5,1,5,1,5,1,"Standard","Standard",53,"0.001","-0.141"
"FF","2022-06-17","95.5","-1.78","5.9","Trivino, Lou",677951,642152,,"called_strike",,,,,14,"Bobby Witt Jr.  strikes out swinging, catcher Sean Murphy to first baseman Seth Brown.","R","R","R","OAK","KC","S",,,0,1,2022,"-0.85","0.94","0.57","1.52",,,,0,9,"Top",,,,,669221,,,8.103465202831623,-138.75173945284547,-8.092979612775142,-12.614751249025286,26.499762369945003,-18.520151048536068,"3.42","1.67",,,,"96.3",1979,"6.5",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"53.98",,,,,,,,71,2,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Standard","Standard",230,"0","-0.046"
"FF","2022-06-17","95.3","-1.74","5.95","Trivino, Lou",677951,642152,,"called_strike",,,,,6,"Bobby Witt Jr.  strikes out swinging, catcher Sean Murphy to first baseman Seth Brown.","R","R","R","OAK","KC","S",,,0,0,2022,"-0.61","1.21","0.72","2.52",,,,0,9,"Top",,,,,669221,,,7.856669762262457,-138.58179473576354,-6.134395351280842,-9.506828447790738,28.713784997899282,-15.393160841590232,"3.4","1.66",,,,"95.9",1946,"6.5",662362,642152,669221,664913,643393,681146,462101,640461,657656,642456,"53.98",,,,,,,,71,1,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Standard","Standard",225,"0","-0.034"
"SL","2022-06-15","81.1","-1.59","6.05","Trivino, Lou",608700,642152,"strikeout","swinging_strike",,,,,14,"Kevin Plawecki strikes out swinging.","R","R","R","BOS","OAK","S",2,,2,2,2022,"1.47","0.02","1.25","2.25",596115,,614173,2,8,"Bot",,,,,669221,,,3.5462623825000223,-118.07281673574668,-1.895051101672784,12.984308080563924,23.548151981757023,-31.829715745685093,"3.38","1.59",,,,"81.2",2351,"6.5",663235,642152,669221,542194,643393,681146,462101,664913,657656,642456,"54.04",,,"0",1,0,0,,75,6,"Slider",10,1,10,1,1,10,10,1,"Standard","Standard",57,"0","-0.384"
"SL","2022-06-15","81.6","-1.64","6.06","Trivino, Lou",608700,642152,,"foul",,,,,14,"Kevin Plawecki strikes out swinging.","R","R","R","BOS","OAK","S",,,2,2,2022,"1.41","-0.19","0.94","2.09",596115,,614173,2,8,"Bot",,,,,669221,,,3.0907725989562547,-118.74564761360729,-1.9427790529882263,12.592329312715624,24.442274525401224,-33.75284343526179,"3.38","1.59",9,"46.5",-12,"81.4",2534,"6.3",663235,642152,669221,542194,643393,681146,462101,664913,657656,642456,"54.19",,,,,,,,75,5,"Slider",10,1,10,1,1,10,10,1,"Standard","Standard",49,"0","0"
"FC","2022-06-15","91.7","-1.59","6.05","Trivino, Lou",608700,642152,,"swinging_strike",,,,,2,"Kevin Plawecki strikes out swinging.","R","R","R","BOS","OAK","S",,,2,1,2022,"-0.14","0.65","0.13","3.03",596115,,614173,2,8,"Bot",,,,,669221,,,4.649032507636834,-133.4834621037701,-3.1940160266292503,-2.6947711303394404,28.518409771809623,-23.866125407495616,"3.38","1.59",,,,"91.7",2445,"6.3",663235,642152,669221,542194,643393,681146,462101,664913,657656,642456,"54.23",,,,,,,,75,4,"Cutter",10,1,10,1,1,10,10,1,"Standard","Standard",190,"0","-0.097"
"FC","2022-06-15","89.7","-1.45","6.13","Trivino, Lou",608700,642152,,"ball",,,,,12,"Kevin Plawecki strikes out swinging.","R","R","R","BOS","OAK","B",,,1,1,2022,"-0.05","0.32","0.9","3.58",596115,,614173,2,8,"Bot",,,,,669221,,,5.909617753634062,-130.64125138035894,-1.0143993760411878,-1.7490443973653875,27.09345746261128,-28.485117419818213,"3.38","1.64",,,,"89.8",2400,"6.3",663235,642152,669221,542194,643393,681146,462101,664913,657656,642456,"54.24",,,,,,,,75,3,"Cutter",10,1,10,1,1,10,10,1,"Standard","Standard",157,"0","0.034"
"SI","2022-06-15","95.9","-1.57","5.96","Trivino, Lou",608700,642152,,"foul",,,,,5,"Kevin Plawecki strikes out swinging.","R","R","R","BOS","OAK","S",,,1,0,2022,"-1.32","0.79","-0.08","2.4",596115,,614173,2,8,"Bot",,,,,669221,,,6.944536360895333,-139.40470505317873,-5.6160781654835725,-18.81893782153454,30.993555627077647,-20.753688662563018,"3.38","1.59",231,"77.6",23,"96.2",2065,"6.5",663235,642152,669221,542194,643393,681146,462101,664913,657656,642456,"54",,,,,,,,75,2,"Sinker",10,1,10,1,1,10,10,1,"Standard","Standard",220,"0","-0.091"
"SL","2022-06-15","81.9","-1.66","6.1","Trivino, Lou",608700,642152,,"ball",,,,,12,"Kevin Plawecki strikes out swinging.","R","R","R","BOS","OAK","B",,,0,0,2022,"1.37","0.09","1.23","2.63",596115,,614173,2,8,"Bot",,,,,669221,,,3.869988845831917,-119.26328491140829,-1.4413889797066692,12.260637928403892,23.986729181331302,-31.281690978303594,"3.25","1.49",,,,"81.8",2385,"6.3",663235,642152,669221,542194,643393,681146,462101,664913,657656,642456,"54.19",,,,,,,,75,1,"Slider",10,1,10,1,1,10,10,1,"Standard","Standard",55,"0","0.064"
"SI","2022-06-15","95.8","-1.61","5.96","Trivino, Lou",614173,642152,"single","hit_into_play",,,,,5,"Franchy Cordero singles on a sharp line drive to center fielder Ramon Laureano.   Trevor Story to 3rd.","R","L","R","BOS","OAK","X",8,"line_drive",3,2,2022,"-1.29","0.75","0.06","2.79",,,596115,2,8,"Bot",128.21,83.06,,,669221,,,7.365367366619289,-139.28731482196778,-4.4508387602849595,-18.522859743717905,32.07205779595418,-21.529113862304076,"3.58","1.68",225,"106.7",8,"95.9",2020,"6.4",663235,642152,669221,542194,643393,681146,462101,664913,657656,642456,"54.05",0.689,0.655,"0.9",1,1,0,4,74,7,"Sinker",10,1,10,1,1,10,10,1,"Infield shift","Standard",216,"0","0.25"
"SI","2022-06-15","98.3","-0.87","6.25","Holmes, Clay",642336,605280,"field_out","hit_into_play",,,,,13,"Francisco Mejia grounds out, second baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","L","R","NYY","TB","X",4,"ground_ball",2,2,2022,"-1.28","0.62","-1.1","1.99",,,660644,2,9,"Top",151.57,154.79,,,543309,,,2.309057350477414,-142.94859516035993,-7.465456613399696,-18.02870233560405,33.98379023624177,-22.10884077810659,"3.24","1.47",8,"92.8",-14,"97.8",2177,"6.1",661327,605280,543309,519203,518934,518626,643396,543305,592450,519317,"54.4",0.163,0.15,"0",1,0,0,2,67,7,"Sinker",4,3,3,4,3,4,3,4,"Infield shift","Standard",225,"0.078","-0.188"
"SI","2022-06-15","96.5","0.07","6.03","Peralta, Wandy",660644,593974,"field_out","hit_into_play",,,,,5,"Vidal Brujan grounds out, third baseman Josh Donaldson to first baseman Anthony Rizzo.","R","R","L","NYY","TB","X",5,"ground_ball",1,1,2022,"1.19","0.87","0.05","2.41",,,,2,7,"Top",110.94,169.95,,,543309,,,-2.7331393854221577,-140.58198689608184,-6.0554895200316,16.440802366661664,29.670864307257883,-19.48855010008265,"3.23","1.48",11,"90.3",-12,"96.2",2181,"5.9",661327,593974,543309,519203,518934,518626,643396,543305,592450,519317,"54.59",0.146,0.144,"0",1,0,0,2,50,3,"Sinker",4,1,1,4,1,4,1,4,"Standard","Standard",137,"0.008","-0.093"
"SI","2022-06-15","97.5","-0.91","6.3","Holmes, Clay",642336,605280,,"ball",,,,,11,"Francisco Mejia grounds out, second baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","L","R","NYY","TB","B",,,1,2,2022,"-1.45","0.4","-1.8","2.92",,,660644,2,9,"Top",,,,,543309,,,0.9355913624986941,-141.89117489500515,-4.434801206497346,-19.674074356999277,36.25051208481703,-25.950833992450555,"3.28","1.55",,,,"96.7",2218,"6.1",661327,605280,543309,519203,518934,518626,643396,543305,592450,519317,"54.39",,,,,,,,67,6,"Sinker",4,3,3,4,3,4,3,4,"Infield shift","Standard",220,"0","0.029"
"SI","2022-06-15","95.1","-1.8","5.89","Trivino, Lou",614173,642152,,"foul",,,,,11,"Franchy Cordero singles on a sharp line drive to center fielder Ramon Laureano.   Trevor Story to 3rd.","R","L","R","BOS","OAK","S",,,3,2,2022,"-1.2","0.62","-0.91","2.95",,,596115,2,8,"Bot",,,,,669221,,,5.0655387636910705,-138.5194481115236,-3.5233322189978407,-16.593729652994128,29.40496286165891,-23.56287088934016,"3.58","1.68",265,"84.7",35,"95.8",1969,"6.5",663235,642152,669221,542194,643393,681146,462101,664913,657656,642456,"53.96",,,,,,,,74,6,"Sinker",10,1,10,1,1,10,10,1,"Infield shift","Standard",220,"0","0"
"SI","2022-06-15","98","-0.78","6.3","Holmes, Clay",642336,605280,,"foul",,,,,6,"Francisco Mejia grounds out, second baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","L","R","NYY","TB","S",,,1,2,2022,"-1.29","0.16","0.32","2.58",,,660644,2,9,"Top",,,,,543309,,,5.928449786084695,-142.56535136299283,-4.881944845274699,-18.986949685891833,34.061459630490425,-29.04622655134186,"3.24","1.47",,,,"97.4",2157,"6.1",661327,605280,543309,519203,518934,518626,643396,543305,592450,519317,"54.43",,,,,,,,67,5,"Sinker",4,3,3,4,3,4,3,4,"Infield shift","Standard",225,"0","0"
